0: 36
Estimated Focal Length [86][0.47W]
# 67 projs (0 pts and 0 merges)
SKIP: 0 cams, 39 points, 16 projs
PBA: 211 3D pts, 20 cams and 3309 projs...
PBA: 1.981 -> 1.244 (5 LMs in 0.21sec)
#unstable points removed:	2
Focal Length : [86.411]->[74.503]
Radial Distortion : [-1.039 -> -146]

#############################
#72: [111] sees 1110 (+125) 3D points
Estimated Focal Length [88][0.50W]
# 62 projs (0 pts and 1 merges)
SKIP: 0 cams, 42 points, 20 projs
PBA: 208 3D pts, 20 cams and 3365 projs...
PBA: 1.874 -> 1.260 (5 LMs in 0.22sec)
Focal Length : [88.170]->[68.460]
Radial Distortion : [-0.869 -> -127]

#############################
#73: [104] sees 923 (+134) 3D points
Estimated Focal Length [114][0.65W]
# 73 projs (0 pts and 1 merges)
SKIP: 0 cams, 48 points, 25 projs
PBA: 202 3D pts, 20 cams and 3427 projs...
PBA: 1.630 -> 1.259 (5 LMs in 0.22sec)
#unstable points removed:	1
Focal Length : [113.869]->[67.386]
Radial Distortion : [-0.867 -> -131]

#############################
#74: [103] sees 872 (+136) 3D points
Estimated Focal Length [138][0.79N]
# 70 projs (0 pts and 0 merges)
PBA: 213 3D pts, 74 cams and 3520 projs...
PBA: 1.521 -> 1.252 (25 LMs in 1.29sec)
#unstable points removed:	1
Focal Length : [138.378]->[66.401]
Radial Distortion : [-0.856 -> -128]

#############################
#75: [109] sees 980 (+116) 3D points
Estimated Focal Length [1191][6.96N]
# 62 projs (0 pts and 0 merges)
SKIP: 0 cams, 46 points, 20 projs
PBA: 204 3D pts, 20 cams and 3562 projs...
PBA: 1.851 -> 1.294 (5 LMs in 0.20sec)
Focal Length : [1190.753]->[325.157]
Radial Distortion : [-14.174 -> -83]

#############################
#76: [127] sees 1294 (+118) 3D points
Estimated Focal Length [115][0.64W]
# 66 projs (0 pts and 0 merges)
SKIP: 0 cams, 46 points, 17 projs
PBA: 204 3D pts, 20 cams and 3628 projs...
PBA: 1.662 -> 1.268 (5 LMs in 0.22sec)
#points w/ large errors:	1
Focal Length : [114.596]->[69.555]
Radial Distortion : [-0.924 -> -135]

#############################
#77: [125] sees 1236 (+123) 3D points
Estimated Focal Length [237][1.29N]
# 62 projs (0 pts and 0 merges)
SKIP: 0 cams, 111 points, 338 projs
PBA: 139 3D pts, 20 cams and 3369 projs...
PBA: 1.917 -> 1.219 (5 LMs in 0.21sec)
Focal Length : [237.090]->[68.953]
Radial Distortion : [-0.921 -> -151]

#############################
#78: [110] sees 1148 (+122) 3D points
Estimated Focal Length [196][1.12N]
# 56 projs (0 pts and 0 merges)
SKIP: 0 cams, 83 points, 133 projs
PBA: 167 3D pts, 20 cams and 3587 projs...
PBA: 1.492 -> 1.168 (5 LMs in 0.21sec)
Focal Length : [196.001]->[65.491]
Radial Distortion : [-0.842 -> -130]

#############################
#79: [107] sees 1136 (+110) 3D points
Estimated Focal Length [148][0.85N]
# 65 projs (0 pts and 0 merges)
PBA: 211 3D pts, 79 cams and 3785 projs...
PBA: 1.594 -> 1.164 (50 LMs in 2.84sec)
#unstable points removed:	1
Focal Length : [148.241]->[71.639]
Radial Distortion : [-0.963 -> -124]

#############################
#80: [108] sees 1241 (+142) 3D points
Estimated Focal Length [178][1.02N]
# 61 projs (0 pts and 0 merges)
SKIP: 0 cams, 112 points, 303 projs
PBA: 138 3D pts, 20 cams and 3543 projs...
PBA: 1.610 -> 1.253 (5 LMs in 0.22sec)
Focal Length : [178.231]->[75.131]
Radial Distortion : [-1.010 -> -118]

#############################
#81: [105] sees 1033 (+140) 3D points
Estimated Focal Length [106][0.60W]
# 57 projs (0 pts and 0 merges)
SKIP: 0 cams, 112 points, 295 projs
PBA: 138 3D pts, 20 cams and 3600 projs...
PBA: 1.699 -> 1.274 (5 LMs in 0.21sec)
Focal Length : [106.103]->[74.026]
Radial Distortion : [-1.000 -> -129]

#############################
#82: [99] sees 1039 (+105) 3D points
Estimated Focal Length [85][0.51W]
# 58 projs (0 pts and 0 merges)
SKIP: 0 cams, 112 points, 295 projs
PBA: 138 3D pts, 20 cams and 3658 projs...
PBA: 1.755 -> 1.314 (5 LMs in 0.22sec)
#unstable points removed:	1
Focal Length : [85.111]->[73.622]
Radial Distortion : [-1.049 -> -115]

#############################
#83: [100] sees 979 (+143) 3D points
Estimated Focal Length [124][0.72N]
# 59 projs (0 pts and 0 merges)
SKIP: 0 cams, 115 points, 303 projs
PBA: 135 3D pts, 20 cams and 3709 projs...
PBA: 1.722 -> 1.313 (5 LMs in 0.22sec)
Focal Length : [123.871]->[74.729]
Radial Distortion : [-1.053 -> -120]

#############################
#84: [97] sees 1049 (+104) 3D points
Estimated Focal Length [96][0.58W]
# 55 projs (0 pts and 0 merges)
PBA: 209 3D pts, 84 cams and 4065 projs...
PBA: 1.545 -> 1.237 (36 LMs in 1.46sec)
#points w/ large errors:	1
#unstable points removed:	1
Focal Length : [95.603]->[72.809]
Radial Distortion : [-1.059 -> -115]

#############################
#85: [98] sees 1108 (+108) 3D points
Estimated Focal Length [140][0.84N]
# 53 projs (0 pts and 0 merges)
SKIP: 0 cams, 124 points, 339 projs
PBA: 126 3D pts, 20 cams and 3779 projs...
PBA: 1.572 -> 1.288 (5 LMs in 0.22sec)
Focal Length : [140.251]->[69.870]
Radial Distortion : [-0.944 -> -111]

#############################
#86: [96] sees 1113 (+91) 3D points
Estimated Focal Length [134][0.80N]
# 58 projs (0 pts and 0 merges)
SKIP: 0 cams, 115 points, 295 projs
PBA: 135 3D pts, 20 cams and 3863 projs...
PBA: 1.770 -> 1.289 (5 LMs in 0.21sec)

**************************************
#86/86:  226 projs and 16 pts added.
PBA: 223 3D pts, 86 cams and 4326 projs...
PBA: 2.916 -> 1.232 (36 LMs in 2.14sec)
#unstable points removed:	6
PBA: 217 3D pts, 86 cams and 4301 projs...
PBA: 1.413 -> 1.238 (50 LMs in 2.63sec)
Focal Length : [134.433]->[65.184]
Radial Distortion : [-0.837 -> -117]

#############################
#87: [95] sees 1121 (+96) 3D points
Estimated Focal Length [94][0.55W]
# 54 projs (0 pts and 0 merges)
SKIP: 0 cams, 138 points, 544 projs
PBA: 111 3D pts, 20 cams and 3809 projs...
PBA: 1.692 -> 1.371 (5 LMs in 0.21sec)
#points behind cam :	1
Focal Length : [94.376]->[63.040]
Radial Distortion : [-0.796 -> -128]

#############################
#88: [94] sees 1127 (+105) 3D points
Estimated Focal Length [173][0.98N]
# 53 projs (0 pts and 0 merges)
SKIP: 0 cams, 142 points, 565 projs
PBA: 108 3D pts, 20 cams and 3843 projs...
PBA: 1.740 -> 1.375 (5 LMs in 0.21sec)
ERROR: [173.359] --> [64.963]

#############################
#88: [91] sees 1010 (+95) 3D points
Estimated Focal Length [83][0.48W]
# 49 projs (0 pts and 0 merges)
SKIP: 0 cams, 142 points, 612 projs
PBA: 108 3D pts, 20 cams and 3843 projs...
PBA: 1.740 -> 1.377 (5 LMs in 0.22sec)
Focal Length : [83.397]->[66.658]
Radial Distortion : [-0.879 -> -131]

#############################
#89: [90] sees 1096 (+97) 3D points
Estimated Focal Length [94][0.53W]
# 53 projs (0 pts and 0 merges)
SKIP: 0 cams, 142 points, 563 projs
PBA: 107 3D pts, 20 cams and 3894 projs...
PBA: 1.875 -> 1.396 (5 LMs in 0.21sec)
Focal Length : [94.137]->[68.415]
Radial Distortion : [-0.929 -> -136]

#############################
#90: [92] sees 1100 (+105) 3D points
Estimated Focal Length [88][0.50W]
# 50 projs (0 pts and 0 merges)
SKIP: 0 cams, 143 points, 570 projs
PBA: 106 3D pts, 20 cams and 3937 projs...
PBA: 1.712 -> 1.403 (5 LMs in 0.21sec)
Focal Length : [88.443]->[65.018]
Radial Distortion : [-0.851 -> -138]

#############################
#91: [93] sees 1223 (+99) 3D points
Estimated Focal Length [108][0.61W]
# 52 projs (0 pts and 0 merges)
PBA: 215 3D pts, 91 cams and 4559 projs...
PBA: 1.578 -> 1.274 (24 LMs in 1.11sec)
Focal Length : [108.218]->[66.262]
Radial Distortion : [-0.905 -> -141]

#############################
#92: [89] sees 1046 (+89) 3D points
Estimated Focal Length [98][0.59W]
# 46 projs (0 pts and 0 merges)
SKIP: 0 cams, 145 points, 616 projs
PBA: 104 3D pts, 20 cams and 3989 projs...
PBA: 1.773 -> 1.400 (5 LMs in 0.21sec)
#points w/ large errors:	1
Focal Length : [98.427]->[67.147]
Radial Distortion : [-0.905 -> -115]

#############################
#93: [87] sees 1024 (+85) 3D points
Estimated Focal Length [100][0.61W]
# 50 projs (0 pts and 0 merges)
SKIP: 0 cams, 146 points, 619 projs
PBA: 103 3D pts, 20 cams and 4036 projs...
PBA: 1.870 -> 1.404 (5 LMs in 0.19sec)
Focal Length : [100.171]->[66.592]
Radial Distortion : [-0.900 -> -112]

#############################
#94: [86] sees 1113 (+89) 3D points
Estimated Focal Length [76][0.46W]
# 53 projs (0 pts and 0 merges)
SKIP: 0 cams, 145 points, 610 projs
PBA: 104 3D pts, 20 cams and 4095 projs...
PBA: 1.834 -> 1.407 (5 LMs in 0.21sec)
Focal Length : [76.425]->[68.016]
Radial Distortion : [-0.943 -> -113]

#############################
#95: [88] sees 1176 (+79) 3D points
Estimated Focal Length [192][1.16N]
# 53 projs (0 pts and 0 merges)
SKIP: 0 cams, 145 points, 610 projs
PBA: 104 3D pts, 20 cams and 4148 projs...
PBA: 1.753 -> 1.408 (5 LMs in 0.21sec)
Focal Length : [191.732]->[71.822]
Radial Distortion : [-1.030 -> -115]

#############################
#96: [141] sees 1528 (+153) 3D points
Estimated Focal Length [161][0.90N]
# 92 projs (0 pts and 1 merges)
PBA: 212 3D pts, 96 cams and 4848 projs...
PBA: 1.782 -> 1.315 (33 LMs in 2.09sec)
#unstable points removed:	1
Focal Length : [160.518]->[70.154]
Radial Distortion : [-0.962 -> -138]

#############################
#97: [143] sees 1514 (+128) 3D points
Estimated Focal Length [130][0.71N]
# 141 projs (0 pts and 0 merges)
SKIP: 0 cams, 140 points, 520 projs
PBA: 110 3D pts, 20 cams and 4471 projs...
PBA: 1.958 -> 1.453 (5 LMs in 0.23sec)
Focal Length : [129.753]->[79.382]
Radial Distortion : [-1.213 -> -146]

#############################
#98: [142] sees 1581 (+126) 3D points
Estimated Focal Length [371][2.09N]
# 103 projs (0 pts and 0 merges)
SKIP: 0 cams, 137 points, 517 projs
PBA: 113 3D pts, 20 cams and 4573 projs...
PBA: 1.807 -> 1.461 (5 LMs in 0.20sec)
Focal Length : [371.303]->[86.541]
Radial Distortion : [-1.331 -> -126]

#############################
#99: [163] sees 1477 (+153) 3D points
Estimated Focal Length [172][0.93N]
# 135 projs (0 pts and 2 merges)
SKIP: 0 cams, 133 points, 450 projs
PBA: 117 3D pts, 20 cams and 4773 projs...
PBA: 2.291 -> 1.528 (5 LMs in 0.22sec)
Focal Length : [172.412]->[77.782]
Radial Distortion : [-1.175 -> -157]

#############################
#100: [85] sees 1027 (+83) 3D points
Estimated Focal Length [138][0.83N]
# 51 projs (0 pts and 0 merges)
SKIP: 0 cams, 136 points, 498 projs
PBA: 114 3D pts, 20 cams and 4776 projs...
PBA: 1.879 -> 1.568 (5 LMs in 0.21sec)
ERROR: [137.961] --> [64.849]

#############################
#100: [182] sees 1032 (+192) 3D points
Estimated Focal Length [229][1.12N]
# 74 projs (0 pts and 6 merges)
SKIP: 0 cams, 129 points, 471 projs
PBA: 121 3D pts, 20 cams and 4877 projs...
PBA: 2.232 -> 1.562 (5 LMs in 0.23sec)
Focal Length : [229.216]->[119.996]
Radial Distortion : [-2.443 -> -181]

#############################
#101: [189] sees 1133 (+170) 3D points
Estimated Focal Length [254][1.22N]
# 89 projs (0 pts and 3 merges)
PBA: 198 3D pts, 101 cams and 5389 projs...
PBA: 2.219 -> 1.529 (39 LMs in 4.27sec)
#unstable points removed:	1
Focal Length : [253.905]->[89.875]
Radial Distortion : [-1.468 -> -205]

#############################
#102: [190] sees 1112 (+203) 3D points
Estimated Focal Length [738][3.62N]
# 104 projs (0 pts and 1 merges)
SKIP: 0 cams, 113 points, 315 projs
PBA: 137 3D pts, 20 cams and 5180 projs...
PBA: 2.445 -> 1.698 (5 LMs in 0.20sec)
Focal Length : [737.917]->[180.896]
Radial Distortion : [-5.198 -> -169]

#############################
#103: [191] sees 1189 (+199) 3D points
Estimated Focal Length [215][1.08N]
# 69 projs (0 pts and 0 merges)
SKIP: 0 cams, 114 points, 329 projs
PBA: 136 3D pts, 20 cams and 5232 projs...
PBA: 2.306 -> 1.686 (5 LMs in 0.22sec)
#points w/ large errors:	1
Focal Length : [215.429]->[90.778]
Radial Distortion : [-1.467 -> -179]

#############################
#104: [192] sees 1149 (+219) 3D points
Estimated Focal Length [146][0.72N]
# 54 projs (0 pts and 1 merges)
SKIP: 0 cams, 115 points, 392 projs
PBA: 135 3D pts, 20 cams and 5223 projs...
PBA: 1.930 -> 1.623 (5 LMs in 0.22sec)
Focal Length : [146.095]->[96.807]
Radial Distortion : [-1.718 -> -189]

#############################
#105: [198] sees 1205 (+180) 3D points
Estimated Focal Length [156][0.79N]
# 61 projs (0 pts and 3 merges)
SKIP: 0 cams, 112 points, 321 projs
PBA: 138 3D pts, 20 cams and 5289 projs...
PBA: 3.308 -> 1.654 (5 LMs in 0.21sec)
#points w/ large errors:	1
Focal Length : [156.243]->[113.039]
Radial Distortion : [-2.009 -> -153]

#############################
#106: [199] sees 1209 (+171) 3D points
Estimated Focal Length [227][1.17N]
# 94 projs (0 pts and 0 merges)
PBA: 190 3D pts, 106 cams and 5687 projs...
PBA: 2.061 -> 1.475 (59 LMs in 6.45sec)
#unstable points removed:	1
Focal Length : [226.552]->[94.022]
Radial Distortion : [-1.395 -> -145]

#############################
#107: [200] sees 1216 (+187) 3D points
Estimated Focal Length [389][1.97N]
# 86 projs (0 pts and 0 merges)
SKIP: 0 cams, 99 points, 183 projs
PBA: 150 3D pts, 20 cams and 5590 projs...
PBA: 2.100 -> 1.516 (5 LMs in 0.23sec)
Focal Length : [389.232]->[93.773]
Radial Distortion : [-1.412 -> -156]

#############################
#108: [203] sees 1308 (+144) 3D points
Estimated Focal Length [119][0.64W]
# 69 projs (0 pts and 0 merges)
SKIP: 0 cams, 106 points, 292 projs
PBA: 144 3D pts, 20 cams and 5549 projs...
PBA: 1.928 -> 1.533 (5 LMs in 0.22sec)

**************************************
#108/108:  656 projs and 75 pts added.
PBA: 257 3D pts, 108 cams and 6426 projs...
PBA: 4.479 -> 1.514 (50 LMs in 2.73sec)
#unstable points removed:	22
PBA: 235 3D pts, 108 cams and 6357 projs...
PBA: 1.528 -> 1.526 (50 LMs in 5.37sec)
Focal Length : [118.849]->[95.522]
Radial Distortion : [-1.363 -> -121]

#############################
#109: [206] sees 1464 (+164) 3D points
Estimated Focal Length [118][0.61W]
# 95 projs (0 pts and 0 merges)
SKIP: 0 cams, 52 points, 197 projs
PBA: 207 3D pts, 20 cams and 6253 projs...
PBA: 1.951 -> 1.556 (5 LMs in 0.23sec)
#points w/ large errors:	3
Focal Length : [118.437]->[98.306]
Radial Distortion : [-1.417 -> -130]

#############################
#110: [209] sees 1288 (+226) 3D points
Estimated Focal Length [229][1.17N]
# 91 projs (0 pts and 0 merges)
SKIP: 0 cams, 53 points, 295 projs
PBA: 207 3D pts, 20 cams and 6248 projs...
PBA: 1.992 -> 1.459 (5 LMs in 0.25sec)
#unstable points removed:	1
Focal Length : [229.468]->[113.321]
Radial Distortion : [-1.779 -> -131]

#############################
#111: [202] sees 1519 (+165) 3D points
Estimated Focal Length [114][0.60W]
# 78 projs (0 pts and 1 merges)
SKIP: 0 cams, 56 points, 219 projs
PBA: 204 3D pts, 20 cams and 6328 projs...
PBA: 1.922 -> 1.467 (5 LMs in 0.20sec)
#points w/ large errors:	1
Focal Length : [113.542]->[92.461]
Radial Distortion : [-1.286 -> -130]

#############################
#112: [204] sees 1522 (+156) 3D points
Estimated Focal Length [295][1.56N]
# 105 projs (0 pts and 0 merges)
SKIP: 0 cams, 54 points, 290 projs
PBA: 206 3D pts, 20 cams and 6358 projs...
PBA: 1.707 -> 1.399 (5 LMs in 0.22sec)
Focal Length : [295.016]->[95.628]
Radial Distortion : [-1.404 -> -128]

#############################
#113: [205] sees 1632 (+187) 3D points
Estimated Focal Length [192][1.00N]
# 92 projs (0 pts and 0 merges)
PBA: 229 3D pts, 113 cams and 6667 projs...
PBA: 1.875 -> 1.382 (26 LMs in 2.67sec)
Focal Length : [192.377]->[92.723]
Radial Distortion : [-1.232 -> -127]

#############################
#114: [215] sees 1287 (+173) 3D points
Estimated Focal Length [319][1.72N]
# 85 projs (0 pts and 0 merges)
SKIP: 0 cams, 56 points, 308 projs
PBA: 204 3D pts, 20 cams and 6444 projs...
PBA: 1.933 -> 1.439 (5 LMs in 0.22sec)
Focal Length : [319.278]->[89.678]
Radial Distortion : [-1.154 -> -116]

#############################
#115: [214] sees 1371 (+181) 3D points
Estimated Focal Length [197][1.04N]
# 88 projs (0 pts and 0 merges)
SKIP: 0 cams, 72 points, 673 projs
PBA: 188 3D pts, 20 cams and 6167 projs...
PBA: 1.993 -> 1.517 (5 LMs in 0.22sec)
Focal Length : [196.529]->[87.766]
Radial Distortion : [-1.134 -> -123]

#############################
#116: [211] sees 1408 (+191) 3D points
Estimated Focal Length [135][0.71N]
# 72 projs (0 pts and 0 merges)
SKIP: 0 cams, 77 points, 726 projs
PBA: 183 3D pts, 20 cams and 6186 projs...
PBA: 2.007 -> 1.564 (5 LMs in 0.23sec)
Focal Length : [134.691]->[77.328]
Radial Distortion : [-0.957 -> -138]

#############################
#117: [213] sees 1431 (+182) 3D points
Estimated Focal Length [260][1.38N]
# 99 projs (0 pts and 0 merges)
SKIP: 0 cams, 80 points, 789 projs
PBA: 180 3D pts, 20 cams and 6222 projs...
PBA: 1.965 -> 1.589 (5 LMs in 0.21sec)
#points w/ large errors:	1
Focal Length : [259.827]->[89.475]
Radial Distortion : [-1.155 -> -120]

#############################
#118: [219] sees 1351 (+154) 3D points
Estimated Focal Length [238][1.25N]
# 84 projs (0 pts and 0 merges)
PBA: 228 3D pts, 118 cams and 7070 projs...
PBA: 1.980 -> 1.447 (21 LMs in 1.97sec)
#unstable points removed:	1
Focal Length : [238.234]->[90.969]
Radial Distortion : [-1.184 -> -123]

#############################
#119: [220] sees 1404 (+168) 3D points
Estimated Focal Length [138][0.73N]
# 76 projs (0 pts and 1 merges)
SKIP: 0 cams, 104 points, 1417 projs
PBA: 156 3D pts, 20 cams and 5729 projs...
PBA: 2.107 -> 1.609 (5 LMs in 0.22sec)
Focal Length : [138.267]->[87.550]
Radial Distortion : [-1.142 -> -124]

#############################
#120: [221] sees 1430 (+195) 3D points
Estimated Focal Length [155][0.81N]
# 69 projs (0 pts and 0 merges)
SKIP: 0 cams, 109 points, 1428 projs
PBA: 151 3D pts, 20 cams and 5783 projs...
PBA: 2.063 -> 1.666 (5 LMs in 0.21sec)
Focal Length : [154.936]->[94.979]
Radial Distortion : [-1.293 -> -123]

#############################
#121: [224] sees 1283 (+146) 3D points
Estimated Focal Length [129][0.69N]
# 68 projs (0 pts and 0 merges)
SKIP: 0 cams, 110 points, 1437 projs
PBA: 150 3D pts, 20 cams and 5842 projs...
